Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
37453612,605,12848,True,False,True,False,False,True,False,False,False,1205,1757,1,5883,7236,True,True,True,False,True
37453612,605,12943,True,False,True,False,False,True,False,False,False,1290,1853,2,5932,7262,True,False,False,True,False
37453618,606,12847,True,False,True,False,False,True,False,False,False,1207,1757,1,5894,7236,True,True,True,False,True
37453618,606,12847,True,False,True,False,False,True,False,False,False,1290,1853,1,5885,7270,True,False,False,True,False
37453624,605,12847,True,False,True,False,False,True,False,False,False,1224,1756,1,5923,7250,True,True,True,False,True
37453624,605,12847,True,False,True,False,False,True,False,False,False,1290,1853,0,5908,7260,True,False,False,True,False
37453629,605,12847,True,False,True,False,False,True,False,False,False,1224,1756,1,5923,7196,True,True,True,False,True
37453629,605,12847,True,False,True,False,False,True,False,False,False,1290,1853,1,5938,7263,True,False,False,True,False
37453635,605,12847,True,False,True,False,False,True,False,False,False,1226,1757,1,5923,7196,True,True,True,False,True
37453635,605,12847,True,False,True,False,False,True,False,False,False,1290,1811,1,5937,7246,True,False,False,True,False
37453642,605,12847,True,False,True,False,False,True,False,False,False,1226,1757,1,5931,7266,True,True,True,False,True
37453642,605,12847,True,False,True,False,False,True,False,False,False,1291,1808,1,5876,7253,True,False,False,True,False
37453649,605,12847,True,False,True,False,False,True,False,False,False,1225,1757,1,5934,7266,True,True,True,False,True
37453649,605,12847,True,False,True,False,False,True,False,False,False,1289,1809,1,5934,7189,True,False,False,True,False
37453655,605,12846,True,False,True,False,False,True,False,False,False,1225,1757,1,5934,7263,True,True,True,False,True
37453655,605,12846,True,False,True,False,False,True,False,False,False,1290,1810,1,5929,7228,True,False,False,True,False
37453661,605,12845,True,False,True,False,False,True,False,False,False,1225,1757,2,5869,7263,True,True,True,False,True
37453661,605,12845,True,False,True,False,False,True,False,False,False,1291,1810,0,5912,7243,True,False,False,True,False
37453668,605,12845,True,False,True,False,False,True,False,False,False,1227,1757,2,5869,7251,True,True,True,False,True
37453668,605,12845,True,False,True,False,False,True,False,False,False,1289,1810,0,5919,7244,True,False,False,True,False
37453674,605,12847,True,False,True,False,False,True,False,False,False,1226,1757,1,5896,7282,True,True,True,False,True
37453674,605,12847,True,False,True,False,False,True,False,False,False,1290,1810,0,5884,7279,True,False,False,True,False
