Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
36058653,626,11800,False,True,True,True,False,True,True,False,False,0,2229,469,5876,7128,False,False,False,False,False
36058653,626,11800,False,True,True,True,False,True,True,False,False,0,2303,466,5804,7076,False,False,False,False,False
36058659,626,11801,False,True,True,True,False,True,True,False,False,0,2229,469,5861,7128,False,False,False,False,False
36058659,626,11801,False,True,True,True,False,True,True,False,False,0,2304,466,5824,7106,False,False,False,False,False
36058664,626,11803,False,True,True,True,False,True,True,False,False,0,2228,469,5851,7116,False,False,False,False,False
36058664,626,11803,False,True,True,True,False,True,True,False,False,0,2304,469,5838,7119,False,False,False,False,False
36058670,626,11803,False,True,True,True,False,True,True,False,False,0,2229,469,5851,7116,False,False,False,False,False
36058670,626,11803,False,True,True,True,False,True,True,False,False,0,2303,469,5839,7113,False,False,False,False,False
36058676,626,11802,False,True,True,True,False,True,True,False,False,0,2229,469,5792,7125,False,False,False,False,False
36058676,626,11802,False,True,True,True,False,True,True,False,False,0,2304,470,5853,7058,False,False,False,False,False
36058681,626,11802,False,True,True,True,False,True,True,False,False,0,2229,470,5792,7125,False,False,False,False,False
36058681,626,11802,False,True,True,True,False,True,True,False,False,0,2305,470,5793,7092,False,False,False,False,False
36058687,626,11777,False,True,True,True,False,True,True,False,False,0,2367,470,5828,7047,False,False,False,False,False
36058687,626,11777,False,True,True,True,False,True,True,False,False,0,2303,470,5824,7102,False,False,False,False,False
36058693,626,11777,False,True,True,True,False,True,True,False,False,0,2367,470,5828,7047,False,False,False,False,False
36058693,626,11777,False,True,True,True,False,True,True,False,False,0,2304,467,5855,7110,False,False,False,False,False
36058698,626,11770,False,True,True,True,False,True,True,False,False,0,2367,470,5857,7081,False,False,False,False,False
36058698,626,11770,False,True,True,True,False,True,True,False,False,0,2303,469,5838,7120,False,False,False,False,False
36058704,626,11770,False,True,True,True,False,True,True,False,False,0,2368,470,5857,7081,False,False,False,False,False
36058704,626,11770,False,True,True,True,False,True,True,False,False,0,2303,470,5839,7046,False,False,False,False,False
36058710,627,11769,False,True,True,True,False,True,True,False,False,0,2368,470,5841,7107,False,False,False,False,False
36058710,627,11769,False,True,True,True,False,True,True,False,False,0,2303,469,5799,7070,False,False,False,False,False
36058715,626,11769,False,True,True,True,False,True,True,False,False,0,2369,468,5841,7144,False,False,False,False,False
36058715,626,11769,False,True,True,True,False,True,True,False,False,0,2369,469,5825,7081,False,False,False,False,False
36058721,626,11769,False,True,True,True,False,True,True,False,False,0,2368,468,5837,7144,False,False,False,False,False
36058721,626,11769,False,True,True,True,False,True,True,False,False,0,2368,468,5821,7098,False,False,False,False,False
36058727,626,11770,False,True,True,True,False,True,True,False,False,0,2368,470,5837,7144,False,False,False,False,False
36058727,626,11770,False,True,True,True,False,True,True,False,False,0,2368,470,5837,7149,False,False,False,False,False
36058732,626,11770,False,True,True,True,False,True,True,False,False,0,2368,470,5822,7144,False,False,False,False,False
36058738,626,11770,False,True,True,True,False,True,True,False,False,0,2368,1,5822,7065,False,False,False,False,False
36058745,626,11770,False,True,True,True,False,True,True,False,False,0,2368,1,5841,7065,False,False,False,False,False
