Timestamp,Drucksensor,Gesamtstrom,Ansteuerung Förderband,Ansteuerung Drehtisch,Ansteuerung Zuführförderband,Obere Position Greifer Erreicht,Untere Position Greifer Erreicht,Boolwert ob die Position des Separators für Flüssigkeiten geschlossen ist,Boolwert ob die Position des Separators für Feststoffen geschlossen ist,Boolwert zur Ansteuerung des Separators für Flüssigkeiten,Boolwert zur Ansteuerung des Separators für Feststoffe,Integerwert für den Motorstrom am Transportförderband,Integerwert für den Motorstrom am Zuführförderband,Integerwert für den Motorstrom am Drehtisch,Integerwert für die Raumtemperatur,Integerwert für die Temperatur am Motorgehäuse des Transportförderbands,Boolwert zur Ansteuerung des Flaschenfixierers,Boolwert zur Ansteuerung des der Greiferbacken,Boolwert zur Einleitung der Greifer-Verfahrbewegung nach unten,Boolwert zur Einleitung der Greiferdrehung auf 0°,Boolwert zur Einleitung der Greiferdrehung auf 270°
335,632,13194,True,False,True,True,False,True,False,False,False,1367,1908,0,5364,6734,False,False,False,True,False
341,632,13194,True,False,True,True,False,True,False,False,False,1367,1908,1,5323,6775,False,False,False,True,False
348,632,13194,True,False,True,True,False,True,False,False,False,1367,1909,1,5346,6775,False,False,False,True,False
354,632,13195,True,False,True,True,False,True,False,False,False,1370,1909,1,5355,6766,False,False,False,True,False
360,632,13196,True,False,True,True,False,True,False,False,False,1370,1908,0,5355,6766,False,False,False,True,False
365,632,13196,True,False,True,True,False,True,False,False,False,1367,1908,0,5355,6758,False,False,False,True,False
371,632,13195,True,False,True,True,False,True,False,False,False,1367,1908,0,5352,6715,False,False,False,True,False
378,632,13195,True,False,True,True,False,True,False,False,False,1367,1908,0,5371,6715,False,False,False,True,False
384,632,13194,True,False,True,True,False,True,False,False,False,1366,1908,0,5371,6733,False,False,False,True,False
390,632,13193,True,False,True,True,False,True,False,False,False,1366,1908,0,5323,6733,False,False,False,True,False
396,632,13193,True,False,True,True,False,True,False,False,False,1365,1908,0,5323,6745,False,False,False,True,False
